cve,owner,repo,commit_id
CVE-2021-33909,torvalds,linux,8cae8cd89f05f6de223d63e6d15e31c8ba9cf53b
CVE-2021-3622,libguestfs,hivex,771728218dac2fbf6997a7e53225e75a4c6b7255
CVE-2021-3658,bluez,bluez,b497b5942a8beb8f89ca1c359c54ad67ec843055
CVE-2021-3671,heimdal,heimdal,04171147948d0a3636bc6374181926f0fb2ec83a
CVE-2021-3764,torvalds,linux,505d9dcb0f7ddf9d075e729523a33d38642ae680
CVE-2021-37600,karelzak,util-linux,1c9143d0c1f979c3daf10e1c37b5b1e916c22a1c
CVE-2021-37637,tensorflow,tensorflow,5dc7f6981fdaf74c8c5be41f393df705841fb7c5
CVE-2021-37639,tensorflow,tensorflow,9e82dce6e6bd1f36a57e08fa85af213e2b2f2622
CVE-2021-37641,tensorflow,tensorflow,a2b743f6017d7b97af1fe49087ae15f0ac634373
CVE-2021-37647,tensorflow,tensorflow,02cc160e29d20631de3859c6653184e3f876b9d7
CVE-2021-37649,tensorflow,tensorflow,7bdf50bb4f5c54a4997c379092888546c97c3ebd
CVE-2021-37654,tensorflow,tensorflow,bc9c546ce7015c57c2f15c168b3d9201de679a1d
CVE-2021-37672,tensorflow,tensorflow,a4e138660270e7599793fa438cd7b2fc2ce215a6
CVE-2021-37673,tensorflow,tensorflow,d7de67733925de196ec8863a33445b73f9562d1d
CVE-2021-37674,tensorflow,tensorflow,136b51f10903e044308cf77117c0ed9871350475
CVE-2021-37681,tensorflow,tensorflow,5b048e87e4e55990dae6b547add4dae59f4e1c76
CVE-2021-37686,tensorflow,tensorflow,dfa22b348b70bb89d6d6ec0ff53973bacb4f4695
CVE-2021-3778,vim,vim,65b605665997fad54ef39a93199e305af2fe4d7f
CVE-2021-38597,wolfSSL,wolfssl,f93083be72a3b3d956b52a7ec13f307a27b6e093
CVE-2021-3888,bfabiszewski,libmobi,c78e186739b50d156cb3da5d08d70294f0490853
CVE-2021-3928,vim,vim,15d9890eee53afc61eb0a03b878a19cb5672f732
CVE-2021-3962,ImageMagick,ImageMagick,82775af03bbb10a0a1d0e15c0156c75673b4525e
CVE-2021-40562,gpac,gpac,5dd71c7201a3e5cf40732d585bfb21c906c171d3
CVE-2021-41197,tensorflow,tensorflow,d81b1351da3e8c884ff836b64458d94e4a157c15
CVE-2021-41227,tensorflow,tensorflow,3712a2d3455e6ccb924daa5724a3652a86f6b585
CVE-2021-42779,OpenSC,OpenSC,1db88374
CVE-2021-44109,open5gs,open5gs,d919b2744cd05abae043490f0a3dd1946c1ccb8c
CVE-2021-45930,qt,qtsvg,a3b753c2d077313fc9eb93af547051b956e383fc
CVE-2022-0080,mruby,mruby,28ccc664e5dcd3f9d55173e9afde77c4705a9ab6
CVE-2022-0139,radareorg,radare2,37897226a1a31f982bfefdc4aeefc2e50355c73c
CVE-2022-0319,vim,vim,05b27615481e72e3b338bb12990fb3e0c2ecc2a9
CVE-2022-0476,radareorg,radare2,27fe8031782d3a06c3998eaa94354867864f9f1b
CVE-2022-0518,radareorg,radare2,9650e3c352f675687bf6c6f65ff2c4a3d0e288fa
CVE-2022-0525,mruby,mruby,0849a2885f81cfd82134992c06df3ccd59052ac7
CVE-2022-0570,mruby,mruby,38b164ace7d6ae1c367883a3d67d7f559783faad
CVE-2022-0890,mruby,mruby,da48e7dbb20024c198493b8724adae1b842083aa
CVE-2022-1043,torvalds,linux,a30f895ad3239f45012e860d4f94c1a388b36d14
CVE-2022-1207,radareorg,radare2,605785b65dd356d46d4487faa41dbf90943b8bc1
CVE-2022-1620,vim,vim,8e4b76da1d7e987d43ca960dfbc372d1c617466f
CVE-2022-1735,vim,vim,7ce5b2b590256ce53d6af28c1d203fb3bc1d2d97
CVE-2022-1769,vim,vim,4748c4bd64610cf943a431d215bb1aad51f8d0b4
CVE-2022-1851,vim,vim,78d52883e10d71f23ab72a3d8b9733b00da8c9ad
CVE-2022-1897,vim,vim,338f1fc0ee3ca929387448fe464579d6113fa76a
CVE-2022-2126,vim,vim,156d3911952d73b03d7420dc3540215247db0fe8
CVE-2022-21723,pjsip,pjproject,077b465c33f0aec05a49cd2ca456f9a1b112e896
CVE-2022-21733,tensorflow,tensorflow,f68fdab93fb7f4ddb4eb438c8fe052753c9413e8
CVE-2022-2210,vim,vim,c101abff4c6756db4f5e740fde289decb9452efa
CVE-2022-2288,vim,vim,c6fdb15d423df22e1776844811d082322475e48a
CVE-2022-23572,tensorflow,tensorflow,cb164786dc891ea11d3a900e90367c339305dc7b
CVE-2022-23577,tensorflow,tensorflow,4f38b1ac8e42727e18a2f0bde06d3bee8e77b250
CVE-2022-23580,tensorflow,tensorflow,1361fb7e29449629e1df94d44e0427ebec8c83c7
CVE-2022-23587,tensorflow,tensorflow,0aaaae6eca5a7175a193696383f582f53adab23f
CVE-2022-23590,tensorflow,tensorflow,955059813cc325dc1db5e2daa6221271406d4439
CVE-2022-24301,minetest,minetest,3693b6871eba268ecc79b3f52d00d3cefe761131
CVE-2022-26530,swaywm,swaylock,1d1c75b6316d21933069a9d201f966d84099f6ca
CVE-2022-28044,ckolivas,lrzip,5faf80cd53ecfd16b636d653483144cd12004f46
CVE-2022-29199,tensorflow,tensorflow,3150642acbbe254e3c3c5d2232143fa591855ac9
CVE-2022-29213,tensorflow,tensorflow,0a8a781e597b18ead006d19b7d23d0a369e9ad73
CVE-2022-29224,envoyproxy,envoy,9b1c3962172a972bc0359398af6daa3790bb59db
CVE-2022-31620,thorfdbg,libjpeg,ef4a29a62ab48b8dc235f4af52cfd6319eda9a6a
CVE-2022-32547,ImageMagick,ImageMagick6,dc070da861a015d3c97488fdcca6063b44d47a7b
CVE-2022-3278,vim,vim,69082916c8b5d321545d60b9f5facad0a2dd5a4e
CVE-2022-33099,lua,lua,42d40581dd919fb134c07027ca1ce0844c670daf
CVE-2022-34295,fwdillema,totd,afd8a10a6a21f82a70940d1b43cff48143250399
CVE-2022-35928,paulej,AESCrypt,68761851b595e96c68c3f46bfc21167e72c6a22c
CVE-2022-35973,tensorflow,tensorflow,aca766ac7693bf29ed0df55ad6bfcc78f35e7f48
CVE-2022-35978,minetest,minetest,da71e86633d0b27cd02d7aac9fdac625d141ca13
CVE-2022-35997,tensorflow,tensorflow,83dcb4dbfa094e33db084e97c4d0531a559e0ebf
CVE-2022-36012,tensorflow,tensorflow,ad069af92392efee1418c48ff561fd3070a03d7b
CVE-2022-36015,tensorflow,tensorflow,37e64539cd29fcfb814c4451152a60f5d107b0f0
CVE-2011-3941,FFmpeg,FFmpeg,c77be3a35a0160d6af88056b0899f120f2eef38e
CVE-2011-4579,FFmpeg,FFmpeg,6e24b9488e67849a28e64a8056e05f83cf439229
CVE-2012-0853,FFmpeg,FFmpeg,9af6abdc17deb95c9b1f1d9242ba49b8b5e0b016
CVE-2012-2777,FFmpeg,FFmpeg,25715064c2ef4978672a91f8c856f3e8809a7c45
CVE-2012-2779,FFmpeg,FFmpeg,229e4c133287955d5f3f837520a3602709b21950
CVE-2012-2786,FFmpeg,FFmpeg,d1c95d2ce39560e251fdb14f4af91b04fd7b845c
CVE-2012-2787,FFmpeg,FFmpeg,01bf2ad7351fdaa2e21b6bdf963d22d6ffccb920
CVE-2013-0894,FFmpeg,FFmpeg,2c16bf2de07c68513072bf3cc96401d2c6291a3e
CVE-2012-6617,FFmpeg,FFmpeg,cbe43e62c9ac7d4aefdc13476f6f691bd626525f
CVE-2013-0853,FFmpeg,FFmpeg,be818df547c3b0ae4fadb50fd210139a8636706a
CVE-2013-2277,FFmpeg,FFmpeg,bdeb61ccc67911cfc5e20c7cfb1312d0501ca90a
CVE-2013-2496,FFmpeg,FFmpeg,e398990eb87785e20e065cd3f14d1dbb69df4392
CVE-2014-8546,FFmpeg,FFmpeg,e7e5114c506957f40aafd794e06de1a7e341e9d5
CVE-2015-6761,FFmpeg,FFmpeg,dabea74d0e82ea80cd344f630497cafcb3ef872c
CVE-2015-8363,FFmpeg,FFmpeg,44a7f17d0b20e6f8d836b2957e3e357b639f19a2
CVE-2016-2329,FFmpeg,FFmpeg,89f464e9c229006e16f6bb5403c5529fdd0a9edd
CVE-2016-2330,FFmpeg,FFmpeg,03d83ba34b2070878909eae18dfac0f519503777
CVE-2018-13300,FFmpeg,FFmpeg,95556e27e2c1d56d9e18f5db34d6f756f3011148
CVE-2018-7751,FFmpeg,FFmpeg,a6cba062051f345e8ebfdff34aba071ed73d923f
CVE-2018-9841,FFmpeg,FFmpeg,35eeff30caf34df835206f1c12bcf4b7c2bd6758
CVE-2020-12284,FFmpeg,FFmpeg,1812352d767ccf5431aa440123e2e260a4db2726
CVE-2015-8957,ImageMagick,ImageMagick,450bd716ed3b9186dd10f9e60f630a3d9eeea2a4
CVE-2016-7536,ImageMagick,ImageMagick,02dadf116124cfba35d7ebd9ced3e5ad0be0f176
CVE-2014-2064,jenkinsci,jenkins,fbf96734470caba9364f04e0b77b0bae7293a1ec
CVE-2014-2066,jenkinsci,jenkins,8ac74c350779921598f9d5edfed39dd35de8842a
CVE-2014-2067,jenkinsci,jenkins,5d57c855f3147bfc5e7fda9252317b428a700014
CVE-2015-1808,jenkinsci,jenkins,889b46cc9146fda468023f3ada71070e240c13ac
CVE-2017-2601,jenkinsci,jenkins,fd2e081b947124c90bcd97bfc55e1a7f2ef41a74
CVE-2017-2608,jenkinsci,jenkins,a814154695e23dc37542af7d40cacc129cf70722
CVE-2017-2613,jenkinsci,jenkins,b88b20ec473200db35d0a0d29dcf192069106601
CVE-2018-1000193,jenkinsci,jenkins,de7aaab441151fb1760855fec83681c6a8756a45
CVE-2020-2221,jenkinsci,jenkins,f6e575381bdba85afaf27c529d7298091f226e49
CVE-2011-4127,torvalds,linux,0bfc96cb77224736dfa35c3c555d37b3646ef35e
CVE-2018-10876,torvalds,linux,8844618d8aa7a9973e7b527d038a2a589665002c
CVE-2019-15222,torvalds,linux,5d78e1c2b7f4be00bbe62141603a631dc7812f35
CVE-2019-15292,torvalds,linux,6377f787aeb945cae7abbb6474798de129e1f3ac
CVE-2019-15916,torvalds,linux,895a5e96dbd6386c8e78e5b78e067dcc67b7f0ab
CVE-2019-18282,torvalds,linux,55667441c84fa5e0911a0aac44fb059c15ba6da2
CVE-2019-19526,torvalds,linux,6af3aa57a0984e061f61308fe181a9a12359fecc
CVE-2019-19537,torvalds,linux,303911cfc5b95d33687d9046133ff184cf5043ff
CVE-2019-19927,torvalds,linux,453393369dc9806d2455151e329c599684762428
CVE-2019-20054,torvalds,linux,23da9588037ecdd4901db76a5b79a42b529c4ec3
CVE-2019-7221,torvalds,linux,ecec76885bcfe3294685dc363fd1273df0d5d65f
CVE-2020-12768,torvalds,linux,d80b64ff297e40c2b6f7d7abc1b3eba70d22a068
CVE-2020-13974,torvalds,linux,b86dab054059b970111b5516ae548efaae5b3aae
CVE-2020-24394,torvalds,linux,22cf8419f1319ff87ec759d0ebdff4cbafaee832
CVE-2020-25641,torvalds,linux,7e24969022cbd61ddc586f14824fc205661bb124
CVE-2020-27777,torvalds,linux,bd59380c5ba4147dcbaad3e582b55ccfd120b764
CVE-2020-29368,torvalds,linux,c444eb564fb16645c172d550359cb3d75fe8a040
CVE-2014-0214,moodle,moodle,679e323aaab2a968b8e87862e1658814645db525
CVE-2014-3547,moodle,moodle,ea76b652fc4f3600403a61e54f198cc8570a4234
CVE-2014-3617,moodle,moodle,8f2e80600bf0fc220b92706907fb3d683602e5c2
CVE-2015-0213,moodle,moodle,c84888c1ccb25450cbf54e21b1127776aaa3f367
CVE-2016-2151,moodle,moodle,8e24a54e526c149469bd77c910876c4489e87841
CVE-2016-3734,moodle,moodle,e90e0ea5700ee9b016034b74ed7f41787109d1a2
CVE-2015-0208,openssl,openssl,09f06923e636019c39c807cb59c481375e720556
CVE-2016-0701,openssl,openssl,b128abc3437600c3143cb2145185ab87ba3156a2
CVE-2016-2842,openssl,openssl,9cb177301fdab492e4cfef376b28339afe3ef663
CVE-2016-2106,openssl,openssl,3f3582139fbb259a1c3cbb0a25236500a409bf26
CVE-2016-2107,openssl,openssl,70428eada9bc4cf31424d723d1f992baffeb0dfb
CVE-2017-3738,openssl,openssl,5630661aecbea5fe3c4740f5fea744a1f07a6253
CVE-2019-1549,openssl,openssl,849529257c9979c7ca0d28e8b80a47bc4a36d4f2
CVE-2020-1971,openssl,openssl,b33c48b75aaf33c93aeda42d7138616b9e6a64cb
CVE-2013-4248,php,php-src,2874696a5a8d46639d261571f915c493cd875897
CVE-2015-1351,php,php-src,777c39f4042327eac4b63c7ee87dc1c7a09a3115
CVE-2015-4602,php,php-src,fb83c76deec58f1fab17c350f04c9f042e5977d1
CVE-2015-8873,php,php-src,4d2278143a08b7522de9471d0f014d7357c28fea
CVE-2017-11147,php,php-src,e5246580a85f031e1a3b8064edbaa55c1643a451
CVE-2010-4329,phpmyadmin,phpmyadmin,4341818d73d454451f024950a4ce0141608ac7f8
CVE-2011-0987,phpmyadmin,phpmyadmin,a5464b4daff0059cdf8c9e5f4d54a80e2dd2a5b0
CVE-2014-4348,phpmyadmin,phpmyadmin,cb7c703c03f656debcea2a16468bd53660fc888e
CVE-2014-4987,phpmyadmin,phpmyadmin,395265e9937beb21134626c01a21f44b28e712e5
CVE-2014-8961,phpmyadmin,phpmyadmin,b99b6b6672ff2419f05b05740c80c7a23c1da994
CVE-2016-2044,phpmyadmin,phpmyadmin,c57d3cc7b97b5f32801032f7bb222297aa97dfea
CVE-2016-2045,phpmyadmin,phpmyadmin,0a24f92d081033576bfdd9d4bdec1a54501734c1
CVE-2016-5703,phpmyadmin,phpmyadmin,ef6c66dca1b0cb0a1a482477938cfc859d2baee3
CVE-2016-5731,phpmyadmin,phpmyadmin,418aeea3d83b0b6021bac311d849570acfc6e48c
CVE-2018-10188,phpmyadmin,phpmyadmin,c6dd6b56e236a3aff953cee4135ecaa67130e641
CVE-2020-10804,phpmyadmin,phpmyadmin,89fbcd7c39e6b3979cdb2f64aa4cd5f4db27eaad
CVE-2020-26934,phpmyadmin,phpmyadmin,19df63b0365621427697edc185ff7c9c5707c523
CVE-2013-4150,qemu,qemu,eea750a5623ddac7a61982eec8f1c93481857578
CVE-2013-4531,qemu,qemu,d2ef4b61fe6d33d2a5dcf100a9b9440de341ad62
CVE-2013-4535,qemu,qemu,36cf2a37132c7f01fa9adb5f95f5312b27742fd4
CVE-2013-4540,qemu,qemu,52f91c3723932f8340fe36c8ec8b18a757c37b2b
CVE-2014-0182,qemu,qemu,a890a2f9137ac3cf5b607649e66a6f3a5512d8dc
CVE-2015-8817,qemu,qemu,23820dbfc79d1c9dce090b4c555994f2bb6a69b3
CVE-2016-2858,qemu,qemu,60253ed1e6ec6d8e5ef2efe7bf755f475dce9956
CVE-2016-5338,qemu,qemu,ff589551c8e8e9e95e211b9d8daafb4ed39f1aec
CVE-2016-7157,qemu,qemu,65a8e1f6413a0f6f79894da710b5d6d43361d27d
CVE-2016-7995,qemu,qemu,b16c129daf0fed91febbb88de23dae8271c8898a
CVE-2016-8576,qemu,qemu,05f43d44e4bc26611ce25fd7d726e483f73363ce
CVE-2017-13673,qemu,qemu,bfc56535f793c557aa754c50213fc5f882e6482d
CVE-2017-5578,qemu,qemu,204f01b30975923c64006f8067f0937b91eea68b
CVE-2017-7377,qemu,qemu,d63fb193e71644a073b77ff5ac6f1216f2f6cf6e
CVE-2017-9330,qemu,qemu,26f670a244982335cc08943fb1ec099a2c81e42d
CVE-2019-20382,qemu,qemu,6bf21f3d83e95bcc4ba35a7a07cc6655e8b010b0
CVE-2014-5164,wireshark,wireshark,ba6eb5c72ffe82ca0e51c7083240975a5b118ad2
CVE-2014-5165,wireshark,wireshark,17a552666b50896a9b9dde8ee6a1052e7f9a622e
CVE-2014-6427,wireshark,wireshark,73959159dbf34b4a0b50fbd19e05cb1b470be9b0
CVE-2015-0564,wireshark,wireshark,d3581aecda62d2a51ea7088fd46975415b03ec57
CVE-2015-3811,wireshark,wireshark,a6fc6aa0b4efc1a1c3d7a2e3b5189e888fb6ccc2
CVE-2015-3815,wireshark,wireshark,b3b1f7c3aa2233a147294bad833b748d38fba84d
CVE-2015-8712,wireshark,wireshark,2ae329a47b7f0ac94089c23e79c6b8bc18ba80ea
CVE-2015-8723,wireshark,wireshark,40b283181c63cb28bc6f58d80315eccca6650da0
CVE-2016-4006,wireshark,wireshark,8dc9551e1d56290e6f7f02cc38b77e1d211fd4a5
CVE-2016-4080,wireshark,wireshark,ad097385c05c370440fb810e67f811398efc0ea0
CVE-2016-4081,wireshark,wireshark,42f299be6abb302f32cec78b1c0812364c9f9285
CVE-2016-6506,wireshark,wireshark,a9d5256890c9189c7461bfce6ed6edce5d861499
CVE-2017-11408,wireshark,wireshark,2de483c0925a5a93cdaee168997f3f3c7949d2d4
CVE-2017-9349,wireshark,wireshark,538abdfbc2225e8c39de99811fb9cbef53b0911b
CVE-2018-18225,wireshark,wireshark,5a2aafef7a8ad4b3917823133c2e3534951fc4d3
CVE-2018-5334,wireshark,wireshark,5dbc1d8d1c14aea4fda820567d6ac0e226027ed3
CVE-2018-7335,wireshark,wireshark,9c5803ff7618002b8d18cfcd65fa44ec20fb1c76
CVE-2018-9273,wireshark,wireshark,035f49d2c85ff9e0bab74e5af4c990ab2beea170
CVE-2019-10895,wireshark,wireshark,134a513dd59315d67866f238459fdee6347f1055
CVE-2019-5721,wireshark,wireshark,177962a5b4a05759b40fb6fc07a4a6eec306a9bf
CVE-2020-11647,wireshark,wireshark,15dc2f6bd4c9a674333cbc97260362524d5364de
CVE-2020-25862,wireshark,wireshark,c4634b1e99b1a7f490e53b4e18e2bd50e926315a
CVE-2020-28030,wireshark,wireshark,b287e7165e8aa89cde6ae37e7c257c5d87d16b9b
CVE-2020-9428,wireshark,wireshark,8bda8642dfc8c9a870c6a48771566012353cc898
CVE-2011-0989,mono,mono,035c8587c0d8d307e45f1b7171a0d337bb451f1e
CVE-2011-1768,torvalds,linux,d5aa407f59f5b83d2c50ec88f5bf56d40f1f8978
CVE-2011-2495,torvalds,linux,1d1221f375c94ef961ba8574ac4f85c8870ddd51
CVE-2011-2496,torvalds,linux,982134ba62618c2d69fbbbd166d0a11ee3b7e3d8
CVE-2011-3363,torvalds,linux,70945643722ffeac779d2529a348f99567fa5c33
CVE-2011-3637,torvalds,linux,76597cd31470fa130784c78fadb4dab2e624a723
CVE-2011-4348,torvalds,linux,ae53b5bd77719fed58086c5be60ce4f22bffe1c6
CVE-2012-0038,torvalds,linux,fa8b18edd752a8b4e9d1ee2cd615b82c93cf8bba
CVE-2012-1583,torvalds,linux,d0772b70faaf8e9f2013b6c4273d94d5eac8047a
CVE-2012-2319,torvalds,linux,6f24f892871acc47b40dd594c63606a17c714f77
CVE-2012-2674,android,platform_bionic,7f5aa4f35e23fd37425b3a5041737cdf58f87385
CVE-2012-2675,ned14,nedmalloc,2965eca30c408c13473c4146a9d47d547d288db1
CVE-2012-3412,torvalds,linux,68cb695ccecf949d48949e72f8ce591fdaaa325c
CVE-2012-4444,torvalds,linux,70789d7052239992824628db8133de08dc78e593
CVE-2012-4467,torvalds,linux,ed6fe9d614fc1bca95eb8c0ccd0e92db00ef9d5d
CVE-2012-6538,torvalds,linux,4c87308bdea31a7b4828a51f6156e6f721a1fcc9
CVE-2013-0178,antirez,redis,697af434fbeb2e3ba2ba9687cd283ed1a2734fa5
CVE-2013-0310,torvalds,linux,89d7ae34cdda4195809a5a987f697a517a2a3177
CVE-2013-1428,gsliepen,tinc,17a33dfd95b1a29e90db76414eb9622df9632320
CVE-2013-1773,torvalds,linux,0720a06a7518c9d0c0125bd5d1f3b6264c55c3dd
CVE-2013-1944,bagder,curl,2eb8dcf26cb37f09cffe26909a646e702dbcab66
CVE-2013-2930,torvalds,linux,12ae030d54ef250706da5642fc7697cc60ad0df7
CVE-2013-3076,torvalds,linux,72a763d805a48ac8c0bf48fdb510e84c12de51fe
CVE-2013-3232,torvalds,linux,c802d759623acbd6e1ee9fbdabae89159a513913
CVE-2013-3234,torvalds,linux,4a184233f21645cf0b719366210ed445d1024d72
CVE-2013-4127,torvalds,linux,dd7633ecd553a5e304d349aa6f8eb8a0417098c5
CVE-2013-4163,torvalds,linux,75a493e60ac4bbe2e977e7129d6d8cbb0dd236be
CVE-2013-4205,torvalds,linux,6160968cee8b90a5dd95318d716e31d7775c4ef3
CVE-2013-4270,torvalds,linux,2433c8f094a008895e66f25bd1773cdb01c91d01
CVE-2013-7020,FFmpeg,FFmpeg,b05cd1ea7e45a836f7f6071a716c38bb30326e0f
CVE-2013-7026,torvalds,linux,a399b29dfbaaaf91162b2dc5a5875dd51bbfa2a1
CVE-2013-7339,torvalds,linux,c2349758acf1874e4c2b93fe41d072336f1a31d0
CVE-2013-7348,torvalds,linux,d558023207e008a4476a3b7bb8706b2a2bf5d84f
CVE-2014-0063,postgres,postgres,4318daecc959886d001a6e79c6ea853e8b1dfb4b
CVE-2014-2669,postgres,postgres,31400a673325147e1205326008e32135a78b4d8a
CVE-2014-0101,torvalds,linux,ec0223ec48a90cb605244b45f7c62de856403729
CVE-2014-0206,torvalds,linux,edfbbf388f293d70bf4b7c0bc38774d05e6f711a
CVE-2014-2038,torvalds,linux,263b4509ec4d47e0da3e753f85a39ea12d1eff24
CVE-2014-2270,file,file,447558595a3650db2886cd2f416ad0beba965801
CVE-2014-2672,torvalds,linux,21f8aaee0c62708654988ce092838aa7df4d25d8
CVE-2014-2889,torvalds,linux,a03ffcf873fe0f2565386ca8ef832144c42e67fa
CVE-2014-3572,openssl,openssl,b15f8769644b00ef7283521593360b7b2135cb63
CVE-2014-3688,torvalds,linux,26b87c7881006311828bb0ab271a551a62dcceb4
CVE-2014-3690,torvalds,linux,d974baa398f34393db76be45f7d4d04fbdbb4a0a
CVE-2014-4343,krb5,krb5,f18ddf5d82de0ab7591a36e465bc24225776940f
CVE-2014-4652,torvalds,linux,07f4d9d74a04aa7c72c5dae0ef97565f28f17b92
CVE-2014-4653,torvalds,linux,fd9f26e4eca5d08a27d12c0933fceef76ed9663d
CVE-2014-4943,torvalds,linux,3cf521f7dc87c031617fd47e4b7aa2593c2f3daf
CVE-2014-5207,torvalds,linux,9566d6742852c527bf5af38af5cbb878dad75705
CVE-2014-7825,torvalds,linux,086ba77a6db00ed858ff07451bedee197df868c9
CVE-2014-7826,torvalds,linux,086ba77a6db00ed858ff07451bedee197df868c9
CVE-2014-8483,quassel,quassel,8b5ecd226f9208af3074b33d3b7cf5e14f55b138
CVE-2014-9090,torvalds,linux,6f442be2fb22be02cafa606f1769fa1e6f894441
CVE-2014-9114,karelzak,util-linux,89e90ae7b2826110ea28c1c0eb8e7c56c3907bdc
CVE-2014-9419,torvalds,linux,f647d7c155f069c1a068030255c300663516420e
CVE-2014-9756,erikd,libsndfile,725c7dbb95bfaf8b4bb7b04820e3a00cceea9ce6
CVE-2015-0239,torvalds,linux,f3747379accba8e95d70cec0eae0582c8c182050
CVE-2015-1791,openssl,openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc
CVE-2015-2925,torvalds,linux,cde93be45a8a90d8c264c776fab63487b5038a65
CVE-2015-4177,torvalds,linux,cd4a40174b71acd021877341684d8bb1dc8ea4ae
CVE-2015-4645,plougher,squashfs-tools,f95864afe8833fe3ad782d714b41378e860977b1
CVE-2015-5706,torvalds,linux,f15133df088ecadd141ea1907f2c96df67c729f0
CVE-2015-6937,torvalds,linux,74e98eb085889b0d2d4908f59f6e00026063014f
CVE-2015-7837,mjg59,linux,4b2b64d5a6ebc84214755ebccd599baef7c1b798
CVE-2015-8629,krb5,krb5,df17a1224a3406f57477bcd372c61e04c0e5a5bb
CVE-2015-8816,torvalds,linux,e50293ef9775c5f1cf3fcc093037dd6a8c5684ea
CVE-2015-8898,ImageMagick,ImageMagick,5b4bebaa91849c592a8448bc353ab25a54ff8c44
CVE-2016-0546,mysql,mysql-server,0dbd5a8797ed4bd18e8b883988fb62177eb0f73f
CVE-2016-1000004,facebook,hhvm,8e7266fef1f329b805b37f32c9ad0090215ab269
CVE-2016-10063,ImageMagick,ImageMagick,94936efda8aa63563211eda07a5ade92abb32f7a
CVE-2016-10064,ImageMagick,ImageMagick,f8877abac8e568b2f339cca70c2c3c1b6eaec288
CVE-2016-10160,php,php-src,b28b8b2fee6dfa6fcd13305c581bb835689ac3be
CVE-2016-10161,php,php-src,16b3003ffc6393e250f069aa28a78dc5a2c064b2
CVE-2016-10162,php,php-src,8d2539fa0faf3f63e1d1e7635347c5b9e777d47b
CVE-2016-10171,dbry,WavPack,4bc05fc490b66ef2d45b1de26abf1455b486b0dc
CVE-2016-10189,bitlbee,bitlbee,701ab8129ba9ea64f569daedca9a8603abad740f
CVE-2016-10250,mdadams,jasper,bdfe95a6e81ffb4b2fad31a76b57943695beed20
CVE-2016-10267,vadz,libtiff,43bc256d8ae44b92d2734a3c5bc73957a4d7c1ec
CVE-2016-1237,torvalds,linux,999653786df6954a31044528ac3f7a5dadca08f4
CVE-2016-2184,torvalds,linux,0f886ca12765d20124bd06291c82951fd49a33be
CVE-2016-2187,torvalds,linux,162f98dea487206d9ab79fc12ed64700667a894d
CVE-2016-2546,torvalds,linux,af368027a49a751d6ff4ee9e3f9961f35bb4fede
CVE-2016-3135,torvalds,linux,d157bd761585605b7882935ffb86286919f62ea1
CVE-2016-3136,torvalds,linux,4e9a0b05257f29cf4b75f3209243ed71614d062e
CVE-2016-3137,torvalds,linux,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754
CVE-2016-4300,libarchive,libarchive,e79ef306afe332faf22e9b442a2c6b59cb175573
CVE-2016-4303,esnet,iperf,91f2fa59e8ed80dfbf400add0164ee0e508e412a
CVE-2016-4580,torvalds,linux,79e48650320e6fba48369fccf13fd045315b19b8
CVE-2016-5356,wireshark,wireshark,f5ec0afb766f19519ea9623152cca3bbe2229500
CVE-2016-5426,PowerDNS,pdns,881b5b03a590198d03008e4200dd00cc537712f3
CVE-2016-5766,php,php-src,7722455726bec8c53458a32851d2a87982cf0eac
CVE-2016-5842,ImageMagick,ImageMagick,d8ab7f046587f2e9f734b687ba7e6e10147c294b
CVE-2016-6214,libgd,libgd,10ef1dca63d62433fda13309b4a228782db823f7
CVE-2016-6255,mjg59,pupnp-code,be0a01bdb83395d9f3a5ea09c1308a4f1a972cbd
CVE-2016-7125,php,php-src,8763c6090d627d8bb0ee1d030c30e58f406be9ce
CVE-2016-7163,uclouvain,openjpeg,ef01f18dfc6780b776d0674ed3e7415c6ef54d24
CVE-2016-7412,php,php-src,28f80baf3c53e267c9ce46a2a0fadbb981585132
CVE-2016-7416,php,php-src,6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b
CVE-2016-7906,ImageMagick,ImageMagick,90406972f108c4da71f998601b06abdc2ac6f06e
CVE-2016-7916,torvalds,linux,8148a73c9901a8794a50f950083c00ccf97d43b3
CVE-2016-8649,lxc,lxc,81f466d05f2a89cb4f122ef7f593ff3f279b165c
CVE-2016-8677,ImageMagick,ImageMagick,6e48aa92ff4e6e95424300ecd52a9ea453c19c60
CVE-2016-8691,mdadams,jasper,d8c2604cd438c41ec72aff52c16ebd8183068020
CVE-2016-9120,torvalds,linux,9590232bb4f4cc824f3425a6e1349afbe6d6d2b7
CVE-2016-9389,mdadams,jasper,dee11ec440d7908d1daf69f40a3324b27cf213ba
CVE-2016-9400,teeworlds,teeworlds,ff254722a2683867fcb3e67569ffd36226c4bc62
CVE-2016-9536,vadz,libtiff,83a4b92815ea04969d494416eaae3d4c6b338e4a
CVE-2016-9538,vadz,libtiff,43c0b81a818640429317c80fea1e66771e85024b
CVE-2016-9841,madler,zlib,9aaec95e82117c1cb0f9624264c3618fc380cecb
CVE-2016-9933,libgd,libgd,77f619d48259383628c3ec4654b1ad578e9eb40e
